TweetID,Date,Hashtags,CovidRelated
283434,1255485835929178112,04/29/20,[],
283436,1255485836071768064,04/29/20,[],
283437,1255485836197494784,04/29/20,[],
283439,1255485836000464896,04/29/20,['1'],No
283448,1255485836222742528,04/29/20,['Innovation'],No
283453,1255485836520456192,04/29/20,[],
283455,1255485836608536320,04/29/20,[],
283460,1255485839511031808,04/29/20,[],
283463,1255485839930544128,04/29/20,[],
283465,1255485839427207168,04/29/20,[],
283466,1255485839783735296,04/29/20,['COVID19'],Yes
283469,1255485840094085120,04/29/20,[],
283471,1255485840144453632,04/29/20,[],
283473,1255485840186388480,04/29/20,[],
283477,1255485840282746880,04/29/20,[],
283478,1255485840333119488,04/29/20,[],
283481,1255485840157016064,04/29/20,[],
283488,1255485840467333120,04/29/20,[],
283490,1255485840266014720,04/29/20,['GabineteDaPeppa'],No
283493,1255485839485865984,04/29/20,[],
283498,1255485840878456832,04/29/20,[],
283499,1255485840744218624,04/29/20,[],
283500,1255485840740036608,04/29/20,"['Doraemon', 'Japan']",No
283501,1255485840853213184,04/29/20,"['COVID19', 'Cuba']",Yes
283504,1255485840828006400,04/29/20,[],
283505,1255485840085704704,04/29/20,[],
283509,1255485843873161216,04/29/20,"['timorleste', 'emergencia', 'covid19']",No
283510,1255485843801808896,04/29/20,[],
283511,1255485843986317056,04/29/20,[],
283512,1255485843994750720,04/29/20,[],
283513,1255485843969630208,04/29/20,[],
283525,1255485844238077952,04/29/20,[],
283526,1255485844208726016,04/29/20,[],
283529,1255485844384776192,04/29/20,[],
283535,1255485844602990592,04/29/20,['coronavirus'],Yes
283537,1255485844489715712,04/29/20,[],
283540,1255485844669923328,04/29/20,['TwoPointSixChallenge'],No
283541,1255485844628135936,04/29/20,[],
283544,1255485844791668736,04/29/20,"['Fauci', 'Obama']",No
283546,1255485844783325184,04/29/20,['covid19'],Yes
283554,1255485844942655488,04/29/20,[],
283555,1255485845123014912,04/29/20,[],
283559,1255485848243576832,04/29/20,[],
283562,1255485848230993920,04/29/20,[],
283565,1255485848277135104,04/29/20,[],
283566,1255485848025513984,04/29/20,[],
283568,1255485848377753600,04/29/20,[],
283569,1255485848390381568,04/29/20,[],
283572,1255485848524554240,04/29/20,[],
283576,1255485848642097152,04/29/20,"['IslamoMania', 'Corona', 'Isreal', 'IslamoMania']",No
283580,1255485848667262720,04/29/20,[],
283584,1255485848654675968,04/29/20,[],
283587,1255485848856002304,04/29/20,[],
283588,1255485848876986368,04/29/20,[],
283589,1255485848889548800,04/29/20,[],
283597,1255485848986009600,04/29/20,[],
283598,1255485848449147136,04/29/20,['China'],No
283599,1255485849095081984,04/29/20,[],
283601,1255485849267048448,04/29/20,[],
283603,1255485849279610880,04/29/20,['Manufacturing'],No
283605,1255485849430626304,04/29/20,[],
283606,1255485849355124736,04/29/20,['كورونا'],No
283613,1255485852542779392,04/29/20,"['Corona', 'coronaworld']",Yes
283620,1255485852819632128,04/29/20,[],
283625,1255485852920287232,04/29/20,[],
283626,1255485852861505536,04/29/20,[],
283633,1255485853121556480,04/29/20,[],
283639,1255485853197107200,04/29/20,[],
283641,1255485853448749056,04/29/20,[],
283658,1255485856128929792,04/29/20,[],
283659,1255485856527368192,04/29/20,[],
283661,1255485856820887552,04/29/20,['GoogleAlerts'],No
283668,1255485856313458688,04/29/20,"['COVID29', 'Telangana']",Yes
283669,1255485856976166912,04/29/20,[],
283672,1255485855898243072,04/29/20,[],
283678,1255485857022304512,04/29/20,[],
283683,1255485857177521920,04/29/20,[],
283690,1255485857374535680,04/29/20,[],
283691,1255485857345257472,04/29/20,[],No
283696,1255485857584353280,04/29/20,[],
283699,1255485857731096320,04/29/20,[],
283703,1255485857525567488,04/29/20,[],
283704,1255485857622118400,04/29/20,[],
283706,1255485856808386304,04/29/20,[],
283709,1255485860851712000,04/29/20,[],
283714,1255485861036199936,04/29/20,['WeThePeople'],No
283718,1255485861174685696,04/29/20,[],
283723,1255485861233336320,04/29/20,"['Israelíes', 'COVID19']",No
283727,1255485860914528512,04/29/20,[],
283728,1255485861388521472,04/29/20,[],
283729,1255485861334056704,04/29/20,[],
283731,1255485861359235072,04/29/20,[],
283733,1255485861623402496,04/29/20,"['FAUCI', 'GATES', 'COVID19', 'CORONAVIRUS']",No
283746,1255485861862481920,04/29/20,[],
283754,1255485861875134464,04/29/20,"['toyinabraham', 'toyintitans']",No
283755,1255485861837373440,04/29/20,[],
283756,1255485861958955008,04/29/20,[],
283762,1255485864962142208,04/29/20,[],
283768,1255485865176023040,04/29/20,[],
283776,1255485865415053056,04/29/20,[],
283782,1255485865595473920,04/29/20,[],
283788,1255485865654193920,04/29/20,"['COVID19', 'quarantena', '2020']",No
283789,1255485865465466880,04/29/20,[],
283790,1255485865855528704,04/29/20,[],
283791,1255485813355425792,04/29/20,[],
283792,1255485865406664704,04/29/20,[],
283796,1255485865222197248,04/29/20,['parenting'],No
283798,1255485866023280640,04/29/20,[],
283800,1255485866212052992,04/29/20,[],
283805,1255485866279084032,04/29/20,[],
283809,1255485869106049024,04/29/20,['WednesdayMotivation'],No
283813,1255485869068353536,04/29/20,[],
283818,1255485869147947008,04/29/20,"['MagicalCreditCard', 'Contest', 'AmazonVoucher', 'contest', 'contestalert', 'contests']",No
283819,1255485869022228480,04/29/20,[],
283820,1255485868476968704,04/29/20,[],
283825,1255485869303217920,04/29/20,[],
283827,1255485869164822528,04/29/20,[],
283835,1255485869303181056,04/29/20,[],
283841,1255485869559091200,04/29/20,[],
283845,1255485869659652096,04/29/20,[],
283849,1255485869714267904,04/29/20,[],
283852,1255485869903003648,04/29/20,[],
283853,1255485869869465600,04/29/20,[],
283859,1255485873313001472,04/29/20,[],
283860,1255485873254170624,04/29/20,[],
283864,1255485873476579328,04/29/20,['DLsite'],No
283868,1255485873593909248,04/29/20,['Corona'],Yes
283870,1255485873451421696,04/29/20,[],
283872,1255485873451347968,04/29/20,[],
283873,1255485873443024896,04/29/20,['NorthKorea'],No
283876,1255485873786937088,04/29/20,[],
283877,1255485873526919168,04/29/20,[],
283880,1255485873518456832,04/29/20,[],
283885,1255485873812094720,04/29/20,[],
283894,1255485874080485120,04/29/20,[],
283897,1255485873954709504,04/29/20,[],
283899,1255485874063781888,04/29/20,[],
283906,1255485874432806912,04/29/20,[],
283907,1255485877532401664,04/29/20,[],
283913,1255485876450332672,04/29/20,[],
283919,1255485877817663488,04/29/20,[],
283922,1255485877511479296,04/29/20,[],
283923,1255485877561761792,04/29/20,[],
283925,1255485877918326784,04/29/20,[],
283934,1255485878023213056,04/29/20,[],
283939,1255485878245392384,04/29/20,[],
283940,1255485877893173248,04/29/20,[],
283941,1255485878165782528,04/29/20,[],
283942,1255485878153228288,04/29/20,[],
283944,1255485877930909696,04/29/20,[],
283945,1255485878148923392,04/29/20,[],
283950,1255485878266474496,04/29/20,[],
283954,1255485878371311616,04/29/20,[],
283957,1255485881827426304,04/29/20,[],
283961,1255485881147961088,04/29/20,[],
283964,1255485881680564224,04/29/20,[],
283965,1255485881890242304,04/29/20,[],
283966,1255485881651277824,04/29/20,[],
283969,1255485881756069888,04/29/20,[],
283980,1255485882003591168,04/29/20,[],
283984,1255485881835835392,04/29/20,[],
283985,1255485882376654848,04/29/20,[],
283986,1255485882406141952,04/29/20,[],
283987,1255485882326560768,04/29/20,[],
283990,1255485881949003520,04/29/20,[],
283998,1255485882720759808,04/29/20,[],
284001,1255485882813108224,04/29/20,[],
284004,1255485882930466816,04/29/20,[],
284008,1255485885879123968,04/29/20,[],
284009,1255485886009139200,04/29/20,[],
284017,1255485886202077184,04/29/20,[],
284018,1255485885858095104,04/29/20,[],
284020,1255485885732343808,04/29/20,['Senegal'],No
284023,1255485886030065664,04/29/20,[],
284024,1255485886281723904,04/29/20,[],
284029,1255485886403424512,04/29/20,[],
284032,1255485886621528064,04/29/20,[],
284033,1255485886747328512,04/29/20,[],
284042,1255485886936100864,04/29/20,[],
284043,1255485885648379904,04/29/20,[],
284044,1255485886730587904,04/29/20,[],
284050,1255485886806056704,04/29/20,[],
284053,1255485886973820928,04/29/20,[],
284056,1255485887099604992,04/29/20,[],
284060,1255485890098606080,04/29/20,['COVID19'],Yes
284062,1255485890211741696,04/29/20,[],
284064,1255485890035625984,04/29/20,[],
284066,1255485890190872320,04/29/20,[],
284067,1255485889926574080,04/29/20,[],
284072,1255485890362781696,04/29/20,[],
284074,1255485890266378240,04/29/20,[],
284078,1255485890438279168,04/29/20,[],
284080,1255485890698326016,04/29/20,[],No
284083,1255485890723528704,04/29/20,[],
284087,1255485890761297920,04/29/20,[],
284089,1255485890790645504,04/29/20,[],
284090,1255485890840989696,04/29/20,[],
284093,1255485890895523840,04/29/20,[],
284094,1255485890861895680,04/29/20,[],
284098,1255485891176550400,04/29/20,[],
284100,1255485891281334272,04/29/20,[],
284105,1255485891314880512,04/29/20,[],
284106,1255485891050700800,04/29/20,['CiclosDigitalesFPD'],No
284108,1255485894246580224,04/29/20,[],
284109,1255485894120943616,04/29/20,"['FireFauci', 'swamp', 'DeepState']",No
284111,1255485893563031552,04/29/20,[],
284117,1255485894527725568,04/29/20,[],
284118,1255485894443876352,04/29/20,[],
284120,1255485894523584512,04/29/20,[],
284121,1255485894720708608,04/29/20,[],
284127,1255485894716461056,04/29/20,[],
284133,1255485894481584128,04/29/20,['NowPlaying'],No
284141,1255485895077224448,04/29/20,[],
284151,1255485895236620288,04/29/20,[],
284160,1255485898285879296,04/29/20,[],
284161,1255485898344599552,04/29/20,[],
284163,1255485897891512320,04/29/20,[],
284165,1255485898499784704,04/29/20,"['RajasthanGovt', 'ArjunRamMeghwal']",No
284174,1255485898491396096,04/29/20,[],
284176,1255485898822750208,04/29/20,[],
284177,1255485898906624000,04/29/20,[],
284179,1255485898680123392,04/29/20,[],
284180,1255485898914959104,04/29/20,[],
284185,1255485898738851840,04/29/20,[],
284187,1255485899078590464,04/29/20,[],
284188,1255485899086888704,04/29/20,[],
284190,1255485899003092992,04/29/20,[],
284191,1255485899078545408,04/29/20,[],
284194,1255485899237883904,04/29/20,[],
284195,1255485899275735040,04/29/20,[],
284199,1255485899372212224,04/29/20,[],
284200,1255485899313381120,04/29/20,[],
284203,1255485899531583488,04/29/20,[],
284204,1255485899133026304,04/29/20,[],
284207,1255485902685601792,04/29/20,[],
284208,1255485902501089280,04/29/20,['1'],No
284209,1255485902681489408,04/29/20,[],
284213,1255485902329122816,04/29/20,[],
284214,1255485902442377216,04/29/20,[],
284215,1255485902329188352,04/29/20,['Utah'],No
284217,1255485902803132416,04/29/20,[],
284218,1255485902685700096,04/29/20,[],
284219,1255485902887018496,04/29/20,['ReopenAmerica'],No
284222,1255485903142871040,04/29/20,[],
284226,1255485903000174592,04/29/20,[],
284227,1255485903042220032,04/29/20,[],
284229,1255485903176417280,04/29/20,[],No
284231,1255485903138627584,04/29/20,[],
284237,1255485903268655104,04/29/20,[],
284238,1255485903331442688,04/29/20,[],
284239,1255485902878650368,04/29/20,[],
284243,1255485903348346880,04/29/20,[],
284244,1255485903532888064,04/29/20,[],
284248,1255485903184822272,04/29/20,[],
284249,1255485903600001024,04/29/20,[],
284251,1255485903419723520,04/29/20,[],
284254,1255485903801331712,04/29/20,[],
284255,1255485902954037248,04/29/20,[],
284261,1255485906913579008,04/29/20,[],
284263,1255485906821304320,04/29/20,[],
284264,1255485905894281216,04/29/20,['ratchetrepublicans'],No
284265,1255485906951307264,04/29/20,[],
284269,1255485907232325632,04/29/20,[],
284272,1255485907127451648,04/29/20,[],
284291,1255485907739738112,04/29/20,[],
284296,1255485907236532224,04/29/20,[],
284297,1255485907127406592,04/29/20,['world'],No
284300,1255485907781783552,04/29/20,[],
284308,1255485910759677952,04/29/20,['COVID19'],Yes
284311,1255485910982033408,04/29/20,[],
284312,1255485911128780800,04/29/20,[],
284316,1255485911015608320,04/29/20,[],
284324,1255485911426572288,04/29/20,[],
284326,1255485911380512768,04/29/20,"['RightToAssemble', 'RightToWorship', 'RightToSpeak', 'RightToPetition', 'Me2A']",No
284328,1255485911699161088,04/29/20,[],
284329,1255485911741194240,04/29/20,[],
284332,1255485911573377024,04/29/20,[],
284334,1255485911980269568,04/29/20,[],
284335,1255485911707586304,04/29/20,[],
284336,1255485911988604928,04/29/20,[],
284338,1255485870297296896,04/29/20,['covid19'],Yes
284341,1255485911581765632,04/29/20,[],
284342,1255485911795630080,04/29/20,[],
284345,1255485911363657728,04/29/20,[],
284346,1255485912001253120,04/29/20,[],
284353,1255485912223567872,04/29/20,[],
284354,1255485912336805888,04/29/20,[],
284355,1255485912416506112,04/29/20,['ExtendTheLockdown'],No
284361,1255485915356696320,04/29/20,[],
284363,1255485915251826688,04/29/20,[],
284364,1255485915591512064,04/29/20,[],
284366,1255485915025326080,04/29/20,[],
284371,1255485915562151936,04/29/20,[],
284373,1255485915696378112,04/29/20,[],
284374,1255485915667091712,04/29/20,[],
284377,1255485915755098112,04/29/20,[],
284378,1255485915847418112,04/29/20,[],
284379,1255485914698207232,04/29/20,[],
284388,1255485916015202304,04/29/20,[],
284396,1255485915029528320,04/29/20,"['covid19', 'coronavirus']",Yes
284398,1255485916157747200,04/29/20,[],
284401,1255485916237434880,04/29/20,[],
284402,1255485916195491840,04/29/20,[],
284405,1255485915746664448,04/29/20,[],
284415,1255485919697788928,04/29/20,[],
284416,1255485919173455872,04/29/20,[],
284417,1255485919748075520,04/29/20,[],
284421,1255485919806791680,04/29/20,[],
284423,1255485919852969984,04/29/20,[],
284424,1255485919668457472,04/29/20,[],
284426,1255485919718670336,04/29/20,[],
284428,1255485919567720448,04/29/20,[],
284430,1255485919945199616,04/29/20,[],
284434,1255485920129585152,04/29/20,[],
284438,1255485920213700608,04/29/20,[],
284440,1255485920389877504,04/29/20,[],
284446,1255485919903260672,04/29/20,['SonBison'],No
284452,1255485920687591424,04/29/20,[],
284455,1255485920855437056,04/29/20,[],
284456,1255485920750505984,04/29/20,[],
284457,1255485923724267520,04/29/20,[],
284458,1255485923548069888,04/29/20,[],
284460,1255485923527217152,04/29/20,[],
284463,1255485923472617472,04/29/20,[],
284464,1255485923699163136,04/29/20,[],
284467,1255485923623649280,04/29/20,[],
284471,1255485923778854912,04/29/20,[],
284477,1255485923581714432,04/29/20,[],
284481,1255485923673989120,04/29/20,['IndiaFightsCorona'],No
284483,1255485924194111488,04/29/20,[],
284484,1255485924064014336,04/29/20,"['COVID19', 'WellnessWednesday', 'clinical', 'chemist']",Yes
284485,1255485924177297408,04/29/20,[],
284487,1255485924189917184,04/29/20,[],
284488,1255485924277919488,04/29/20,[],
284490,1255485923883651072,04/29/20,[],
284491,1255485924470689792,04/29/20,[],
284500,1255485924407902208,04/29/20,[],
284501,1255485924579971072,04/29/20,[],
284502,1255485924458270720,04/29/20,[],
284503,1255485924164734720,04/29/20,[],
284505,1255485924349263872,04/29/20,['neweconomy'],No
284511,1255485927926960128,04/29/20,[],
284516,1255485928128250112,04/29/20,[],
284519,1255485928040288512,04/29/20,[],
284525,1255485927998271488,04/29/20,"['Coronavirus', 'COVID19']",Yes
284531,1255485928639995904,04/29/20,"['covid19', 'smallbusinessrelief']",Yes
284536,1255485928585547520,04/29/20,[],
284541,1255485928744849408,04/29/20,[],
284542,1255485928673591296,04/29/20,[],
284543,1255485928610697216,04/29/20,[],
284544,1255485927918571520,04/29/20,[],
284546,1255485928728133632,04/29/20,[],
284549,1255485928606490624,04/29/20,[],
284551,1255485928694571008,04/29/20,[],
284554,1255485929038512128,04/29/20,[],
284555,1255485928937869056,04/29/20,[],
284556,1255485928975610112,04/29/20,[],
284566,1255485931932524288,04/29/20,[],
284567,1255485931173359616,04/29/20,['CSIF'],No
284568,1255485932150669056,04/29/20,[],
284569,1255485932125421568,04/29/20,[],
284574,1255485931970342912,04/29/20,[],
284577,1255485932314210304,04/29/20,[],
284579,1255485932297498624,04/29/20,[],
284583,1255485932536545280,04/29/20,[],
284590,1255485932612001792,04/29/20,[],
284593,1255485932599459840,04/29/20,[],
284599,1255485932750471168,04/29/20,[],
284601,1255485931785773056,04/29/20,[],
284604,1255485932951797504,04/29/20,[],
284605,1255485932872007680,04/29/20,[],
284609,1255485936214913024,04/29/20,[],
284611,1255485936034603008,04/29/20,[],
284614,1255485936391110912,04/29/20,[],
284616,1255485936407904512,04/29/20,['Penedès'],No
284621,1255485936886059008,04/29/20,[],
284622,1255485936823087104,04/29/20,[],
284625,1255485936076496896,04/29/20,[],
284626,1255485936944766720,04/29/20,[],
284630,1255485936995127296,04/29/20,[],
284631,1255485937070608384,04/29/20,[],
284632,1255485937242591232,04/29/20,[],
284635,1255485925213298688,04/29/20,"['COVID19', 'Coronavius']",Yes
284636,1255485926987501568,04/29/20,[],
284638,1255485937196379904,04/29/20,[],
284639,1255485937188028416,04/29/20,[],
284640,1255485937414483968,04/29/20,[],
284644,1255485937351626752,04/29/20,[],
284645,1255485937481637888,04/29/20,[],
284647,1255485937477451520,04/29/20,[],
284653,1255485937045438464,04/29/20,[],No
284655,1255485937670402048,04/29/20,[],
284656,1255485937716474112,04/29/20,[],
284657,1255485940459544320,04/29/20,[],
284659,1255485939746512896,04/29/20,"['〇〇〇〇也', 'YouTube', 'Instagram', 'TikTok', 'dragonballz', 'ONEPIECE', 'MUSIC', 'usa', 'Brazil', 'Suisse']",No
284662,1255485940530806784,04/29/20,[],
284665,1255485940669308928,04/29/20,[],
284672,1255485939914334208,04/29/20,[],
284673,1255485940870643712,04/29/20,[],
284676,1255485941130629120,04/29/20,[],
284678,1255485940929363968,04/29/20,[],
284682,1255485940417658880,04/29/20,[],
